t,precision@5,ndcg@5,map@5,recall@5,precision@10,ndcg@10,map@10,recall@10,precision@15,ndcg@15,map@15,recall@15
2021-05-26 23:49:47,0.1658536585365854,0.3238181412946628,0.2253856577027309,0.4717948717948718,0.1219512195121951,0.3787723327386073,0.24991500143939163,0.6158849280800501,0.10731707317073172,0.42644013385885304,0.2714084402499036,0.759724828017511
2021-06-02 23:53:44,0.06071428571428573,0.10337433292078503,0.0686607142857143,0.12976190476190474,0.1553571428571429,0.35297292970944644,0.18496539588057442,0.7976190476190477,0.12857142857142856,0.41584386714820426,0.21409400536632678,1.0
2021-06-09 22:27:35,0.2465116279069767,0.5838761620611284,0.48736003445305776,0.6599483204134367,0.1744186046511628,0.6404905382536394,0.5302558344612609,0.8204780361757107,0.15658914728682172,0.7086498544538613,0.5754135783108651,1.0
2021-06-16 22:05:04,0.13043478260869565,0.1496783153885344,0.11727053140096619,0.2072463768115942,0.17391304347826086,0.3832480783000097,0.2280753968253968,0.8695652173913043,0.1304347826086957,0.42440923036550726,0.24783824267519922,1.0
2021-06-23 22:35:57,0.2196078431372549,0.5083436688551862,0.4002917833800186,0.7479458450046684,0.1549019607843137,0.5972267706992701,0.45871848739495796,0.9754901960784313,0.10718954248366011,0.6057927861799345,0.46368411000763937,1.0
2021-06-30 23:47:53,0.06956521739130438,0.09457186485059572,0.050392512077294685,0.15108695652173912,0.08260869565217394,0.16588686299361063,0.08664754428341384,0.3398550724637681,0.08840579710144929,0.23345127244784508,0.1160205625694756,0.5467391304347826
2021-07-07 23:51:57,0.12727272727272726,0.1553101582885387,0.09854737854737855,0.15194805194805194,0.13636363636363635,0.22802004609025078,0.15245630912297578,0.3517316017316017,0.17272727272727278,0.4080683501801745,0.22885647341275045,0.9239898989898989
2021-07-14 22:53:59,0.15333333333333335,0.25021407547831287,0.16569444444444445,0.4327777777777778,0.12666666666666668,0.3435987990080068,0.21404761904761907,0.6605555555555556,0.09777777777777778,0.3699949331000735,0.22843711843711842,0.7377777777777778
2021-07-21 18:12:44,0.2066666666666667,0.6886815248225013,0.6194444444444444,0.8416666666666667,0.11333333333333336,0.7082310469707145,0.6281481481481481,0.9,0.08666666666666668,0.7390514893197478,0.6415708365708366,1.0
2021-07-28 22:21:39,0.1647058823529412,0.3131749492075083,0.2365686274509804,0.42058823529411765,0.1823529411764706,0.5238057596851596,0.3533053221288515,1.0,0.1215686274509804,0.5238057596851596,0.3533053221288515,1.0
2021-08-04 22:15:38,0.10967741935483873,0.17298197499738646,0.12482078853046595,0.23387096774193544,0.16774193548387095,0.398522854632123,0.2365424276042555,0.8835125448028674,0.12473118279569896,0.435185739839261,0.2541377355221441,1.0
2021-08-11 21:53:58,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022222222222222223,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-08-18 16:14:31,0.03888888888888889,0.10691331004505313,0.08796296296296297,0.10185185185185185,0.019444444444444445,0.10691331004505313,0.08796296296296297,0.10185185185185185,0.01296296296296296,0.10691331004505313,0.08796296296296297,0.10185185185185185
2021-08-25 23:42:50,0.26956521739130435,0.5418745086408301,0.45072463768115945,0.7391304347826086,0.17391304347826092,0.6434053296190206,0.5120600414078674,1.0,0.1159420289855073,0.6434053296190206,0.5120600414078674,1.0
2021-09-01 23:49:11,0.16086956521739132,0.32639392511649523,0.21939915458937204,0.5634057971014492,0.14999999999999994,0.4841556485878557,0.311262077294686,1.0,0.09999999999999995,0.4841556485878557,0.311262077294686,1.0
2021-09-08 23:46:28,0.30000000000000004,0.5915415247061757,0.44891975308641974,0.9537037037037036,0.16111111111111112,0.6115864491281797,0.46479276895943555,1.0,0.10740740740740742,0.6115864491281797,0.46479276895943555,1.0
2021-09-15 23:57:47,0.25454545454545463,0.4924494653632774,0.3277777777777777,1.0,0.12727272727272732,0.4924494653632774,0.3277777777777777,1.0,0.08484848484848485,0.4924494653632774,0.3277777777777777,1.0
2021-09-22 22:43:33,0.03333333333333333,0.04401135376209848,0.020833333333333332,0.08333333333333333,0.13333333333333333,0.3461666778814081,0.15119047619047618,1.0,0.08888888888888889,0.3461666778814081,0.15119047619047618,1.0
2021-09-29 23:28:59,0.05820895522388061,0.11744752787549823,0.08398631840796018,0.20957711442786073,0.029850746268656723,0.11827303744485383,0.08460820895522388,0.2133084577114428,0.01990049751243782,0.11827303744485383,0.08460820895522388,0.2133084577114428
2021-10-06 23:48:44,0.1545454545454546,0.3991321774223092,0.30606060606060603,0.6590909090909091,0.11363636363636366,0.5223984386302328,0.36666666666666664,1.0,0.07575757575757576,0.5223984386302328,0.36666666666666664,1.0
2021-10-13 18:59:16,0.023437500000000007,0.04905011772549648,0.0351469494047619,0.062109374999999994,0.01953125,0.05317751478247577,0.040012932256235825,0.07131696428571428,0.07812499999999999,0.29515764910660675,0.11753654331779333,0.9637276785714286
2021-10-20 21:22:25,0.1865546218487395,0.36917048316985085,0.20228758169934638,0.9089635854341735,0.10504201680672268,0.4013972823424729,0.21779378418033876,1.0,0.07002801120448177,0.4013972823424729,0.21779378418033876,1.0
2021-10-27 23:53:26,0.04812030075187971,0.09361659293915779,0.062489557226399324,0.16666666666666666,0.11127819548872178,0.3687240560757359,0.18460138441341448,0.9824561403508771,0.07619047619047618,0.37437752302276417,0.18733549241068032,1.0
2021-11-03 23:05:30,0.10810810810810811,0.1966498286188284,0.13557653241476772,0.2967033209680269,0.09864864864864864,0.26773496387587814,0.17284117250503808,0.4800054255936608,0.10360360360360359,0.3688429663566658,0.20888649066695286,0.8300133116309587
2021-11-10 23:59:01,0.0708860759493671,0.13042569536740095,0.08422491947808401,0.14049308637916236,0.06708860759493669,0.1716908141378757,0.10503889971792324,0.27046641825122836,0.08945147679324894,0.2684512545031369,0.14250379260263363,0.5779316674886296
2021-11-17 23:53:15,0.20363636363636356,0.43515743694344655,0.30811069340016706,0.5465983139667351,0.1527272727272727,0.45977772010702633,0.336665997907226,0.6345648211437684,0.12484848484848485,0.47644779591999414,0.35243701317584886,0.699809371914635
2021-11-24 23:48:40,0.05172413793103449,0.04391487810394887,0.01542145593869732,0.048467432950191576,0.06379310344827588,0.09774038284203056,0.03943931308155446,0.21704980842911878,0.055172413793103454,0.11752883871320018,0.04762086333207022,0.27643678160919544
2021-12-01 23:53:03,0.10684931506849317,0.1399548062835201,0.06483756403332187,0.15536231579095033,0.10273972602739725,0.17523054189502846,0.08923064738243704,0.26774789750927613,0.12602739726027395,0.2558838713801933,0.12959067094506777,0.5146083650723509
2021-12-08 23:06:47,0.05346534653465347,0.14669272793740784,0.11960396039603959,0.21848184818481847,0.07326732673267325,0.25986157417266365,0.16799229922992295,0.5435643564356436,0.07194719471947193,0.33240570778444023,0.1928076159264278,0.8013201320132014
2021-12-15 23:53:38,0.095575221238938,0.26409664454883514,0.2144694362504097,0.3415683382497542,0.06725663716814158,0.2865517373417171,0.22704825506079193,0.4003933136676499,0.0607669616519174,0.3135982374199799,0.2372070797660768,0.47941073184436017
2021-12-22 23:59:35,0.11636363636363636,0.375921441196622,0.3429040404040404,0.3703030303030303,0.09818181818181816,0.4462306856285482,0.3806096681096681,0.5675757575757576,0.07999999999999999,0.4773874657624342,0.3932228125409943,0.663030303030303
2021-12-29 23:41:46,0.09253731343283585,0.17761829365084247,0.11035773513385454,0.3059049988154466,0.07313432835820895,0.22845936069378406,0.13039149490642027,0.477013740819711,0.0626865671641791,0.24703635811907904,0.1374116661590009,0.5301172707889126
2022-01-05 23:46:23,0.16136363636363635,0.4706485607279133,0.39804696723730826,0.5756373597992916,0.1011363636363636,0.4908728868948604,0.40986052523339467,0.6306498425816608,0.08106060606060604,0.5131595936887802,0.4197354435600174,0.709858630952381
2022-01-12 23:43:38,0.04,0.06611068814108084,0.03721783321783322,0.04212474012474012,0.03846153846153847,0.08001753533076901,0.04453656073656074,0.08242596442596442,0.04102564102564103,0.10000390443279003,0.05215226589072744,0.1487100947100947
2022-01-19 22:46:03,0.03917525773195877,0.06389737002076012,0.028548094607382994,0.06093154901835509,0.045360824742268026,0.0995487175165837,0.044431742383903676,0.17927289185114317,0.05429553264604811,0.15491611397546862,0.06319971560770483,0.3758477339136978
2022-01-26 21:50:28,0.04090909090909091,0.06314754605384992,0.0327056277056277,0.07824675324675325,0.031818181818181815,0.06939080003779516,0.036894841269841265,0.10059523809523808,0.03333333333333333,0.08488002043640022,0.04340766466578155,0.15194805194805194
2022-02-02 23:59:08,0.015189873417721518,0.02309729206974264,0.012220058422590068,0.027345017851346964,0.027848101265822787,0.05606698015273704,0.02450725259269563,0.12186152455139795,0.02362869198312236,0.06518235314166292,0.027670861136051012,0.15667165113367645
2022-02-09 23:57:08,0.04693877551020409,0.0733519238314614,0.041043267956533264,0.08086845127661454,0.030612244897959183,0.0788651155799203,0.0450940527726242,0.10446373354536619,0.0326530612244898,0.10026793916562504,0.052765692100107675,0.1712607120770386
2022-02-16 23:53:59,0.1324324324324324,0.22785722815791595,0.15383537383537385,0.2508027258027258,0.08783783783783786,0.23791212180320206,0.16541147374480708,0.2818376068376068,0.07567567567567567,0.2642969124925642,0.1796423379756713,0.3683760683760684
2022-02-23 23:08:09,0.07777777777777778,0.11417826194098403,0.04511651882975412,0.09048688920012449,0.09444444444444447,0.16215311803885463,0.07630621693121693,0.2483951914098973,0.11666666666666667,0.24578897373810424,0.11829051259198319,0.5502985916588857
2022-03-02 21:29:12,0.22025316455696195,0.6439075320655,0.5819002411091019,0.7441681735985533,0.16202531645569618,0.7368597436826826,0.6434132007233273,1.0,0.10801687763713078,0.7368597436826826,0.6434132007233273,1.0
2022-03-09 23:49:53,0.10303030303030306,0.19419614871306967,0.13441859066859066,0.25226972101972106,0.07878787878787878,0.23730315428942697,0.15966810966810965,0.3885882635882636,0.07474747474747476,0.2817807660392743,0.1787834309749894,0.5416065416065416
2022-03-16 23:33:40,0.11764705882352945,0.1846946452047686,0.09741285403050108,0.4068627450980392,0.10588235294117648,0.2915161216793013,0.14672813569872392,0.7173202614379084,0.08758169934640525,0.3401518849218926,0.16604901090195207,0.8856209150326797
2022-03-23 23:08:35,0.16756756756756752,0.3574164986265563,0.23926426426426423,0.697072072072072,0.11486486486486487,0.4569095966840811,0.28903903903903905,0.972972972972973,0.07927927927927927,0.46530161173525086,0.2927245427245428,1.0
2022-03-30 21:55:47,0.15820895522388057,0.3019036066389484,0.1893745557924662,0.5653873489694385,0.1253731343283582,0.38056390864287515,0.2303237920375447,0.7816275764036958,0.1154228855721393,0.44646228895572093,0.261339495121478,0.9767235252309879
2022-04-06 23:00:57,0.026666666666666672,0.03994913638086933,0.027771604938271605,0.041746031746031746,0.09666666666666668,0.10938261458946422,0.05166858303366241,0.16584415584415582,0.14666666666666667,0.18038626842494027,0.07939418811641034,0.31507215007215006
2022-04-13 23:19:09,0.15903614457831325,0.2012522175485907,0.09684984285385892,0.2855920072787543,0.1469879518072289,0.2694282054800734,0.13967194093030771,0.5034605956292703,0.13734939759036144,0.33111427066308907,0.16975885977863583,0.710167364986642
2022-04-20 23:58:30,0.0902439024390244,0.17895112838544558,0.11510328146267888,0.25610859728506785,0.06463414634146342,0.1896730497965235,0.1238458925367103,0.2908922856196888,0.059349593495934945,0.2050923685071361,0.1340135351676572,0.34295239671853733
2022-04-27 23:53:44,0.2325,0.5266411332998004,0.3841805555555555,0.9129166666666666,0.125,0.5414156669537445,0.39407390873015874,0.9485416666666666,0.08708333333333332,0.5495529878144706,0.39832632298257303,0.9724999999999999
2022-05-04 23:57:22,0.1421383647798742,0.36604020116404234,0.3064033415920208,0.47854964741757194,0.0830188679245283,0.37784136677645697,0.31474461597103104,0.5094530207737755,0.06582809224318657,0.4010438581353703,0.3237626943287321,0.5871767994409504
2022-05-11 23:46:54,0.06363636363636363,0.0912419900433544,0.05712962962962962,0.1501262626262626,0.1443181818181818,0.3125241074268153,0.16622404601571267,0.7335858585858585,0.1212121212121212,0.39283326807992774,0.20031495510662178,1.0
2022-05-18 21:21:10,0.11458333333333333,0.19749701462263314,0.12535473785473786,0.2601010101010101,0.13854166666666665,0.32819051711794267,0.1898640958908816,0.6226990891053391,0.1284722222222222,0.3850766850230804,0.22094364434867683,0.796577380952381
2022-05-25 23:49:57,0.12580645161290321,0.2537911626965356,0.15790258576548902,0.4961533538146441,0.08387096774193549,0.2907762588065083,0.17748339449280315,0.5978174603174603,0.07598566308243726,0.3381953308686051,0.1956821875072643,0.7511456733230925
2022-06-01 23:58:41,0.09259259259259259,0.2541319564868211,0.22189083293249962,0.2727593394260061,0.0722222222222222,0.2952928086152663,0.2418486952861953,0.3821769280102613,0.059876543209876544,0.31711434382719267,0.24919300034514683,0.44732643899310565
2022-06-08 23:38:34,0.152,0.3741833156581848,0.2873038095238096,0.5673047619047619,0.1008,0.4164644021660992,0.3106791685563114,0.6899333333333333,0.09013333333333333,0.48464001476400576,0.3345184958956388,0.9277333333333333
2022-06-15 23:33:35,0.08695652173913043,0.2279265660428255,0.185643115942029,0.30289855072463767,0.06739130434782606,0.2720945212269558,0.2086956521739131,0.41820652173913037,0.06956521739130435,0.3436937876432742,0.23287256222038835,0.6749094202898551
2022-06-22 23:18:37,0.146551724137931,0.3374955574634945,0.26040469348659007,0.4607758620689655,0.11034482758620691,0.3976219970365509,0.2963884327677431,0.6104885057471264,0.11149425287356321,0.5098786626555938,0.33916089019537304,0.9956896551724138
2022-06-29 22:55:32,0.12941176470588237,0.30773404851625685,0.2357537796263287,0.45080213903743316,0.11111111111111117,0.41188672991450287,0.28424606318397183,0.7464377670260023,0.09542483660130718,0.4600542944579617,0.30577652569037,0.8968692527516058
2022-07-06 23:37:11,0.11208791208791208,0.18146949386386935,0.10723999056697318,0.24330974785844994,0.11098901098901098,0.2143617467803298,0.13133164178390364,0.32780947113611353,0.13186813186813187,0.28721797960512113,0.17195497186217235,0.553295363614147
2022-07-13 23:51:11,0.11224489795918367,0.17299976589052118,0.10191974408811143,0.24658457367909567,0.0979591836734694,0.21779694044795028,0.13357631226795527,0.3619399263464785,0.10816326530612243,0.3034253214005733,0.17083443839327486,0.6384807682471485
2022-07-20 23:49:46,0.15853658536585366,0.25579819809307464,0.16269357336430507,0.4425087108013937,0.10975609756097557,0.3020580654732526,0.1919834126062349,0.5644018583042973,0.1186991869918699,0.4314397757801782,0.24519816871733247,1.0
2022-07-27 23:54:24,0.17117117117117117,0.24876000104786627,0.15451163284496616,0.3540244790244791,0.18738738738738742,0.39154507243359477,0.24675453772675998,0.7417940667940668,0.1303303303303303,0.40044882709220647,0.25362856050987365,0.7682819182819184
2022-08-03 23:51:50,0.0876712328767123,0.12141400456008833,0.06561873010931228,0.12418781750973532,0.09726027397260273,0.1718756780057514,0.10413745625146881,0.2707679782166083,0.1232876712328767,0.2791619573147662,0.151570199271296,0.6042225088457965
2022-08-10 23:34:40,0.12638036809815953,0.2748307565642438,0.2129897020157757,0.28932466647190574,0.1269938650306749,0.35905836926318413,0.2619424900726026,0.5208442886356996,0.11533742331288342,0.40581139270328825,0.28588091823320433,0.6524685947998832
2022-08-17 23:44:10,0.10827067669172931,0.2020932449696755,0.14881966821816445,0.24292576679794725,0.10827067669172935,0.2937792515000273,0.20120471482940153,0.49241854636591476,0.1293233082706767,0.4288973934408848,0.25728690639762963,0.9311224489795918
2022-08-24 23:52:51,0.13627450980392158,0.1839150673959601,0.12006331699346406,0.26426237161531274,0.16960784313725494,0.3685228483018942,0.2230981860336727,0.7464110644257703,0.1545751633986928,0.454008995853954,0.2689371645932395,1.0
2022-08-31 23:29:55,0.14125000000000001,0.24374340534125002,0.16769844102656603,0.2935138472638472,0.14250000000000004,0.3386951979508284,0.22471710387000568,0.569162191974692,0.1358333333333333,0.3954727464242248,0.260300718185076,0.7459446456321456
2022-09-07 23:59:07,0.12709359605911333,0.19251213101450307,0.12166309424930116,0.3042787535398373,0.12266009852216753,0.2839887970768547,0.1815001133988643,0.5484313169042233,0.12118226600985223,0.4039006907666186,0.2249762417082628,0.989983579638752
2022-09-14 23:09:50,0.0904109589041096,0.16871179747966678,0.13878397477712548,0.18474668406175254,0.07031963470319634,0.20990495596162798,0.16646561364271734,0.29913749365804165,0.05936073059360729,0.23555263954465602,0.1766209880332516,0.3773718924403856
2022-09-21 23:10:46,0.23236994219653181,0.4518588135967869,0.3504863457031087,0.4901796661912269,0.23005780346820812,0.5940190108256079,0.46566540874051887,0.8480746774099376,0.17842003853564548,0.6438894604618582,0.49594546324548144,1.0
2022-09-28 23:14:04,0.19759036144578315,0.3167613989951667,0.23478748326639892,0.42346528973034997,0.1674698795180723,0.4063065345422556,0.2931929133768635,0.6572862880091795,0.15903614457831325,0.4956648029189983,0.33817191888082593,0.9347819850831899
2022-10-05 23:40:59,0.21573033707865163,0.4307925905599738,0.3426533797039415,0.5752363117531657,0.1764044943820225,0.538495549912274,0.4154240660059279,0.868075619761013,0.1348314606741573,0.5807164363572495,0.4366236217560455,1.0
2022-10-12 23:48:47,0.1375,0.1978522903243663,0.13052794782553306,0.22089046527966988,0.11875000000000001,0.2462089178840263,0.1667480627124499,0.35986571824640007,0.1143939393939394,0.28845914281982077,0.19311134424947812,0.4636038913737778
2022-10-19 23:38:57,0.35774647887323946,0.5770090047870833,0.37797588561673073,0.6838632806942666,0.2873239436619719,0.6131782217560064,0.4535708513143959,0.8383340446720728,0.2469483568075117,0.6486090895117401,0.5044876290877679,0.9542609190496515
2022-10-26 23:58:46,0.16666666666666663,0.4656909775276851,0.4187065897065897,0.4557184944684945,0.13083333333333333,0.529114163719059,0.4597753288745352,0.6327895021645022,0.10499999999999998,0.5674366699910887,0.475215471433996,0.7527011183261183
2022-11-02 23:15:31,0.16176470588235292,0.2829732177895749,0.2137403680277815,0.3001357494869606,0.1463235294117647,0.3514235219411416,0.2655943981127805,0.49450139681541083,0.1303921568627451,0.398791096076134,0.29642211649398886,0.6434431125391333
2022-11-09 23:32:40,0.1413333333333333,0.22309365052657432,0.15254740047534163,0.21900425826896414,0.14000000000000004,0.2941064483952728,0.2095209454488866,0.43693425855190565,0.13422222222222221,0.3538300195726792,0.24089521850627657,0.6059595393713041
2022-11-16 23:19:24,0.13755656108597286,0.19554720234887793,0.14022244911950796,0.23387429563900153,0.1710407239819005,0.36081867522729894,0.23869561020471386,0.7000533779945546,0.15233785822021118,0.4526871853887982,0.27916760984291494,1.0
2022-11-23 23:48:32,0.1915343915343916,0.3264369219785927,0.23905776063818365,0.31993794555815547,0.1746031746031746,0.39828944950402695,0.3001954722783049,0.5243839280992854,0.16472663139329805,0.44579779058559893,0.3360762780306139,0.6571124692279028
2022-11-30 23:24:10,0.15568181818181817,0.23404872946276611,0.16428345959595958,0.304040404040404,0.10511363636363638,0.2557220845866254,0.19067497895622898,0.37330221861471863,0.09507575757575758,0.2973366123480283,0.21445860818324294,0.4933982683982684
2022-12-07 23:53:51,0.1956140350877193,0.3100771731065839,0.20708468910570182,0.34106662566594215,0.16271929824561404,0.3426035866812451,0.25020595946512086,0.44707755410513456,0.14298245614035088,0.37595382926823534,0.27797507172516567,0.5430128369423655
2022-12-14 23:57:34,0.14631578947368423,0.1622845121244996,0.09669624177422166,0.15281555046260928,0.16210526315789478,0.22358735703691826,0.15251576877871478,0.3038782339091937,0.16912280701754387,0.3161932235017324,0.2030166769932402,0.5900045233404367
2022-12-21 23:46:47,0.15230769230769237,0.20506790909026526,0.10356962055038978,0.16453603768026842,0.12923076923076926,0.21285086002594897,0.1364119761868846,0.23557132610978765,0.11564102564102566,0.23285558303877124,0.15392526089700373,0.30335449059487524
2022-12-28 23:47:02,0.17647058823529413,0.2648909965385284,0.18036351556939792,0.31121754062930534,0.16000000000000006,0.3416846138980223,0.23308584441935284,0.5337115662115662,0.14784313725490195,0.4056196905078516,0.2703466079208022,0.73499000999001
2023-01-04 23:41:58,0.2243589743589745,0.41445755038179727,0.3428200823393131,0.4542003224695533,0.17243589743589746,0.4766368059999904,0.40275205668139125,0.6108502786387402,0.16367521367521368,0.5859609026225173,0.4511433083195082,0.9667967893929432
2023-01-11 23:46:11,0.24285714285714294,0.5074657229629496,0.4606454953776382,0.5419283097854526,0.204945054945055,0.6148990907710816,0.5348513903424618,0.8219518576661433,0.1695970695970696,0.6773526035909546,0.5677669637800131,1.0
2023-01-18 23:20:18,0.31950207468879666,0.5070673685240409,0.41575009879470465,0.5747777119146413,0.26473029045643154,0.6534806295303491,0.5296640391979751,1.0,0.17648686030428767,0.6534806295303491,0.5296640391979751,1.0
2023-01-25 23:58:50,0.4400000000000001,0.7351398540538175,0.6585138888888888,0.8447222222222222,0.25333333333333335,0.7896491560714363,0.7140694444444444,1.0,0.16888888888888887,0.7896491560714363,0.7140694444444444,1.0
2023-02-01 23:53:06,0.23482587064676622,0.4556378113457336,0.39357083629471684,0.5192410961067677,0.21641791044776118,0.6357443100921847,0.5029369168894756,1.0,0.14427860696517414,0.6357443100921847,0.5029369168894756,1.0
2023-02-08 23:58:21,0.4972677595628415,0.7161613995560447,0.6126047358834245,0.8672131147540983,0.298360655737705,0.7685230405310572,0.6847662416514876,1.0,0.19890710382513657,0.7685230405310572,0.6847662416514876,1.0
2023-02-15 23:55:25,0.24269662921348317,0.38398121478765984,0.3228358153498602,0.45397605671482083,0.24101123595505622,0.5882507650098896,0.4509848826650926,1.0,0.16067415730337078,0.5882507650098896,0.4509848826650926,1.0
2023-02-22 23:40:21,0.3084112149532712,0.6314400643660681,0.5016874350986501,1.0,0.1542056074766356,0.6314400643660681,0.5016874350986501,1.0,0.102803738317757,0.6314400643660681,0.5016874350986501,1.0
2023-03-01 22:56:18,0.37865168539325844,0.5923606624101576,0.48350432495095413,0.6161895844480114,0.301123595505618,0.7222487204665351,0.6199867034828913,1.0,0.20074906367041198,0.7222487204665351,0.6199867034828913,1.0
2023-03-08 23:48:56,0.20598290598290606,0.30359311984697357,0.20504095158399424,0.3183893260067151,0.19658119658119658,0.3699810956957282,0.2699022132094703,0.5098127992864836,0.2022792022792023,0.4625246738536693,0.32736930448052487,0.7615951765526069
2023-03-15 23:47:26,0.19065420560747665,0.2622361794417091,0.20375352321614007,0.2984052811155615,0.180373831775701,0.36178221331490845,0.2823690214230379,0.5472148049250852,0.17289719626168223,0.47056346010603173,0.328751738061095,0.8804980715027445
2023-03-22 21:49:57,0.24496124031007752,0.32120743935498175,0.23959036172698964,0.3157913038726992,0.20968992248062016,0.4016545192713884,0.32139503475859144,0.5546628005930332,0.19095607235142117,0.5310550118758877,0.37969727112856916,1.0
2023-03-29 23:57:45,0.2700460829493088,0.43108041599703645,0.3198013625582072,0.4513505300608852,0.219815668202765,0.48659909263915035,0.39008354033364856,0.623813566331864,0.19539170506912443,0.5356023664766033,0.42632337096484485,0.7707807812951483
2023-04-05 23:43:58,0.33639846743295015,0.4661070141907409,0.3047670698142582,0.38814049121689426,0.3390804597701149,0.5595288886497741,0.43224058107885727,0.6765490891674123,0.30779054916985954,0.6290838507118824,0.5078431549934296,0.8841136907566929
2023-04-12 23:58:43,0.313375796178344,0.3863927713902267,0.2807560165123859,0.37978083487637637,0.27452229299363057,0.47860450950230027,0.3793513493788365,0.6284755584118642,0.2462845010615711,0.569489000663473,0.4385710685660483,0.8990130534716522
2023-04-19 23:58:03,0.1930735930735931,0.2586787948461858,0.20246616996967137,0.28254473506574346,0.14285714285714293,0.2992168367937881,0.23683110486750122,0.38765307776002966,0.12438672438672438,0.3449978445029153,0.26001811856555407,0.524462383667884
2023-04-26 23:53:18,0.15357142857142855,0.2766857408181938,0.21388224650129412,0.3124280646602075,0.12857142857142864,0.3336508785064597,0.2572767737847103,0.4839925616711331,0.11190476190476191,0.38464173806860674,0.2806152578200867,0.6440888476602763
2023-05-03 23:16:07,0.2577777777777779,0.3463324454519606,0.2279652000948297,0.34349675016341685,0.2518518518518519,0.4501486965592828,0.3315073581050212,0.656429578651801,0.2123456790123457,0.5074646317572332,0.3733564528312203,0.8260292588070366
2023-05-10 22:56:17,0.20863309352517986,0.3859555320304867,0.32927811596876344,0.42833271844063203,0.1640287769784173,0.446068584821269,0.3789614393432053,0.5832527384685658,0.15299760191846523,0.5390909279631851,0.4196477070617483,0.8812929875879516
2023-05-17 23:19:42,0.25798816568047345,0.2793368707098421,0.1694924464555283,0.20869748090812631,0.2289940828402367,0.31748234019668964,0.23663441593861123,0.34301870663802075,0.22090729783037485,0.37553210567832807,0.2874727150598678,0.5080497986308894
2023-05-24 23:50:20,0.2245901639344262,0.36393085276389525,0.2712125234804839,0.4443463238786286,0.178688524590164,0.4323308670858289,0.32841882557696545,0.6493126061231171,0.15245901639344264,0.47577598767506746,0.3586137598769576,0.7773793307303433
2023-05-31 23:57:12,0.28712871287128716,0.3679228758087926,0.29737673767376743,0.4204020402040204,0.2405940594059406,0.4972080107853429,0.3948706120612061,0.7539903990399041,0.19075907590759075,0.5730615211910601,0.42904597015645624,1.0
2023-06-07 22:58:08,0.24273504273504276,0.3144902514610157,0.2069471577804911,0.37575295075295073,0.21623931623931628,0.43531834252680723,0.29367217328526857,0.7236975986975986,0.1584045584045584,0.4617444325710787,0.3097954789919076,0.8048941798941798
2023-06-14 22:25:09,0.2272727272727272,0.30769540499160564,0.24179215950996252,0.3381862455726092,0.20151515151515156,0.4066105632470983,0.3148451223349762,0.6021155822292186,0.19191919191919193,0.5197715510178393,0.3717947892441817,0.9511363636363637
2023-06-21 23:50:36,0.1837837837837838,0.3000838943731212,0.24082812848437846,0.32736621486621487,0.14391891891891892,0.3563957213815508,0.28607176859781025,0.48839689777189776,0.13603603603603603,0.43828697227924546,0.3218172619995537,0.7554480616980617
2023-06-28 21:57:25,0.22803738317757008,0.3689309488165203,0.30190513276961883,0.4544726301735648,0.22336448598130845,0.5699574425543675,0.4170097078291337,1.0,0.14890965732087225,0.5699574425543675,0.4170097078291337,1.0
2023-07-05 23:49:06,0.17510040160642573,0.21779565174853377,0.12680581157087026,0.2024591447700292,0.20120481927710845,0.3387014309491194,0.2120093177468153,0.5469632700264205,0.185809906291834,0.3997614845574605,0.2561851373726365,0.7372310642014845
2023-07-12 23:35:49,0.176056338028169,0.2703816794974965,0.18040260583834528,0.32184830036942713,0.15985915492957747,0.35749347039915574,0.23825432578838432,0.562566766175921,0.14600938967136148,0.42681959581987217,0.2783811518748977,0.7899267692401495
